episode,step,seed,demand,credit,market_rate,rolling_accept,optimal_rate,p_accept_at_optimal,default_prob
24,84,10024,0,2,0.046074,0.34,0.0565,0.228,0.5
24,85,10024,0,2,0.047239,0.34,0.0565,0.228,0.5
24,86,10024,0,2,0.048396,0.34,0.0565,0.228,0.5
24,87,10024,2,2,0.047023,0.34,0.059,0.298,0.5
24,88,10024,1,1,0.048571,0.36,0.0575,0.1788,0.8808
24,89,10024,1,3,0.050108,0.34,0.059,0.3527,0.1192
24,90,10024,0,1,0.047657,0.34,0.0565,0.1519,0.8808
24,91,10024,1,2,0.04766,0.34,0.0575,0.2642,0.5
24,92,10024,1,2,0.046959,0.32,0.0575,0.2642,0.5
24,93,10024,2,2,0.047949,0.32,0.059,0.298,0.5
24,94,10024,0,3,0.047682,0.3,0.0575,0.3155,0.1192
24,95,10024,0,1,0.049787,0.3,0.0565,0.1519,0.8808
24,96,10024,2,3,0.050017,0.3,0.0605,0.3919,0.1192
24,97,10024,0,1,0.051976,0.32,0.0565,0.1519,0.8808
24,98,10024,2,3,0.054252,0.32,0.0605,0.3919,0.1192
24,99,10024,0,3,0.055342,0.32,0.0575,0.3155,0.1192
25,0,10025,2,3,0.058611,0.5,0.0605,0.3919,0.1192
25,1,10025,1,1,0.058601,0.0,0.0575,0.1788,0.8808
25,2,10025,1,2,0.057439,0.0,0.0575,0.2642,0.5
25,3,10025,0,2,0.057381,0.3333,0.0565,0.228,0.5
25,4,10025,0,1,0.056634,0.25,0.0565,0.1519,0.8808
25,5,10025,0,3,0.058101,0.2,0.0575,0.3155,0.1192
25,6,10025,0,2,0.056985,0.3333,0.0565,0.228,0.5
25,7,10025,1,2,0.057446,0.4286,0.0575,0.2642,0.5
25,8,10025,2,2,0.054531,0.375,0.059,0.298,0.5
25,9,10025,2,1,0.054734,0.3333,0.0585,0.2092,0.8808
25,10,10025,0,2,0.053255,0.4,0.0565,0.228,0.5
25,11,10025,0,2,0.052774,0.3636,0.0565,0.228,0.5
25,12,10025,2,2,0.048754,0.4167,0.059,0.298,0.5
25,13,10025,1,2,0.049983,0.3846,0.0575,0.2642,0.5
25,14,10025,2,2,0.049101,0.4286,0.059,0.298,0.5
25,15,10025,0,3,0.049448,0.4667,0.0575,0.3155,0.1192
25,16,10025,0,2,0.047901,0.4375,0.0565,0.228,0.5
25,17,10025,1,2,0.048139,0.4118,0.0575,0.2642,0.5
25,18,10025,0,3,0.048242,0.3889,0.0575,0.3155,0.1192
25,19,10025,1,3,0.046348,0.3684,0.059,0.3527,0.1192
25,20,10025,1,1,0.050831,0.35,0.0575,0.1788,0.8808
25,21,10025,1,3,0.052352,0.3333,0.059,0.3527,0.1192
25,22,10025,1,2,0.052315,0.3182,0.0575,0.2642,0.5
25,23,10025,0,1,0.049783,0.3478,0.0565,0.1519,0.8808
25,24,10025,1,2,0.048869,0.3333,0.0575,0.2642,0.5
25,25,10025,0,2,0.051306,0.36,0.0565,0.228,0.5
25,26,10025,1,2,0.052676,0.3846,0.0575,0.2642,0.5
25,27,10025,0,1,0.053489,0.3704,0.0565,0.1519,0.8808
25,28,10025,1,2,0.053934,0.3571,0.0575,0.2642,0.5
25,29,10025,2,3,0.052726,0.3448,0.0605,0.3919,0.1192
25,30,10025,2,2,0.051429,0.3333,0.059,0.298,0.5
25,31,10025,2,2,0.051916,0.3548,0.059,0.298,0.5
25,32,10025,1,3,0.047883,0.3438,0.059,0.3527,0.1192
25,33,10025,0,3,0.047031,0.3333,0.0575,0.3155,0.1192
25,34,10025,0,2,0.044754,0.3529,0.0565,0.228,0.5
25,35,10025,0,2,0.046821,0.3429,0.0565,0.228,0.5
25,36,10025,1,1,0.047909,0.3611,0.0575,0.1788,0.8808
25,37,10025,0,3,0.046444,0.3514,0.0575,0.3155,0.1192
25,38,10025,0,2,0.04947,0.3421,0.0565,0.228,0.5
25,39,10025,1,2,0.048894,0.3333,0.0575,0.2642,0.5
25,40,10025,1,1,0.051737,0.35,0.0575,0.1788,0.8808
25,41,10025,2,1,0.051253,0.3415,0.0585,0.2092,0.8808
25,42,10025,0,1,0.049862,0.3333,0.0565,0.1519,0.8808
25,43,10025,1,2,0.047772,0.3256,0.0575,0.2642,0.5
25,44,10025,2,2,0.047611,0.3182,0.059,0.298,0.5
25,45,10025,0,1,0.046969,0.3111,0.0565,0.1519,0.8808
25,46,10025,2,2,0.046103,0.3043,0.059,0.298,0.5
25,47,10025,0,2,0.046628,0.2979,0.0565,0.228,0.5
25,48,10025,1,2,0.049659,0.2917,0.0575,0.2642,0.5
25,49,10025,1,3,0.04492,0.2857,0.059,0.3527,0.1192
25,50,10025,0,1,0.046029,0.3,0.0565,0.1519,0.8808
25,51,10025,0,3,0.044838,0.3,0.0575,0.3155,0.1192
25,52,10025,0,3,0.041996,0.32,0.0575,0.3155,0.1192
25,53,10025,0,3,0.042221,0.32,0.0575,0.3155,0.1192
25,54,10025,0,1,0.042765,0.32,0.0565,0.1519,0.8808
25,55,10025,2,2,0.042347,0.32,0.059,0.298,0.5
25,56,10025,1,3,0.046366,0.3,0.059,0.3527,0.1192
25,57,10025,0,3,0.042842,0.3,0.0575,0.3155,0.1192
25,58,10025,0,2,0.042995,0.32,0.0565,0.228,0.5
25,59,10025,1,2,0.04173,0.32,0.0575,0.2642,0.5
25,60,10025,0,1,0.039375,0.3,0.0565,0.1519,0.8808
25,61,10025,0,2,0.042823,0.3,0.0565,0.228,0.5
25,62,10025,0,1,0.04755,0.28,0.0565,0.1519,0.8808
25,63,10025,0,3,0.050273,0.28,0.0575,0.3155,0.1192
25,64,10025,2,1,0.047017,0.26,0.0585,0.2092,0.8808
25,65,10025,0,2,0.045425,0.24,0.0565,0.228,0.5
25,66,10025,1,2,0.0464,0.24,0.0575,0.2642,0.5
25,67,10025,0,3,0.045827,0.24,0.0575,0.3155,0.1192
25,68,10025,1,2,0.047037,0.24,0.0575,0.2642,0.5
25,69,10025,0,2,0.045428,0.24,0.0565,0.228,0.5
25,70,10025,1,2,0.047525,0.24,0.0575,0.2642,0.5
25,71,10025,1,3,0.045638,0.24,0.059,0.3527,0.1192
25,72,10025,0,3,0.048079,0.24,0.0575,0.3155,0.1192
25,73,10025,0,2,0.046832,0.22,0.0565,0.228,0.5
25,74,10025,0,2,0.048074,0.22,0.0565,0.228,0.5
25,75,10025,1,2,0.047299,0.22,0.0575,0.2642,0.5
25,76,10025,2,3,0.047108,0.22,0.0605,0.3919,0.1192
25,77,10025,2,2,0.044688,0.22,0.059,0.298,0.5
25,78,10025,2,1,0.047385,0.22,0.0585,0.2092,0.8808
25,79,10025,2,2,0.046052,0.24,0.059,0.298,0.5
25,80,10025,0,1,0.044039,0.24,0.0565,0.1519,0.8808
25,81,10025,1,3,0.042629,0.22,0.059,0.3527,0.1192
25,82,10025,0,1,0.044579,0.24,0.0565,0.1519,0.8808
25,83,10025,0,2,0.044735,0.24,0.0565,0.228,0.5
25,84,10025,0,3,0.043888,0.22,0.0575,0.3155,0.1192
25,85,10025,0,2,0.041275,0.24,0.0565,0.228,0.5
25,86,10025,2,2,0.040678,0.22,0.059,0.298,0.5
25,87,10025,1,2,0.042787,0.22,0.0575,0.2642,0.5
25,88,10025,1,2,0.04384,0.22,0.0575,0.2642,0.5
25,89,10025,0,2,0.042334,0.22,0.0565,0.228,0.5
25,90,10025,2,1,0.041593,0.2,0.0585,0.2092,0.8808
25,91,10025,1,3,0.041475,0.22,0.059,0.3527,0.1192
25,92,10025,0,2,0.043488,0.22,0.0565,0.228,0.5
25,93,10025,0,2,0.043483,0.22,0.0565,0.228,0.5
25,94,10025,0,1,0.043259,0.24,0.0565,0.1519,0.8808
25,95,10025,2,2,0.043631,0.24,0.059,0.298,0.5
25,96,10025,2,3,0.04793,0.24,0.0605,0.3919,0.1192
25,97,10025,1,2,0.048265,0.24,0.0575,0.2642,0.5
25,98,10025,0,2,0.04779,0.24,0.0565,0.228,0.5
25,99,10025,0,2,0.044656,0.24,0.0565,0.228,0.5
26,0,10026,0,3,0.067626,0.5,0.0575,0.3155,0.1192
26,1,10026,0,2,0.064857,0.0,0.0565,0.228,0.5
26,2,10026,0,2,0.069039,0.0,0.0565,0.228,0.5
26,3,10026,1,3,0.066456,0.3333,0.059,0.3527,0.1192
26,4,10026,0,2,0.062999,0.5,0.0565,0.228,0.5
26,5,10026,1,1,0.065604,0.4,0.0575,0.1788,0.8808
26,6,10026,1,3,0.066614,0.3333,0.059,0.3527,0.1192
26,7,10026,1,2,0.066499,0.2857,0.0575,0.2642,0.5
26,8,10026,2,1,0.065713,0.375,0.0585,0.2092,0.8808
26,9,10026,1,2,0.066981,0.3333,0.0575,0.2642,0.5
26,10,10026,0,2,0.066063,0.3,0.0565,0.228,0.5
26,11,10026,2,3,0.06211,0.2727,0.0605,0.3919,0.1192
26,12,10026,2,3,0.065884,0.25,0.0605,0.3919,0.1192
26,13,10026,0,1,0.065873,0.2308,0.0565,0.1519,0.8808
26,14,10026,1,2,0.068365,0.2857,0.0575,0.2642,0.5
26,15,10026,1,2,0.068192,0.2667,0.0575,0.2642,0.5
26,16,10026,1,2,0.069173,0.3125,0.0575,0.2642,0.5
26,17,10026,2,2,0.067184,0.3529,0.059,0.298,0.5
26,18,10026,1,2,0.066724,0.3333,0.0575,0.2642,0.5
26,19,10026,0,3,0.06783,0.3684,0.0575,0.3155,0.1192
26,20,10026,0,3,0.068366,0.4,0.0575,0.3155,0.1192
26,21,10026,2,3,0.069366,0.381,0.0605,0.3919,0.1192
26,22,10026,1,2,0.06987,0.3636,0.0575,0.2642,0.5
26,23,10026,1,2,0.070121,0.3478,0.0575,0.2642,0.5
26,24,10026,2,2,0.067024,0.3333,0.059,0.298,0.5
26,25,10026,1,1,0.068593,0.32,0.0575,0.1788,0.8808
26,26,10026,0,1,0.072985,0.3462,0.0565,0.1519,0.8808
26,27,10026,2,1,0.069534,0.3333,0.0585,0.2092,0.8808
26,28,10026,0,3,0.071086,0.3571,0.0575,0.3155,0.1192
26,29,10026,2,3,0.068921,0.3793,0.0605,0.3919,0.1192
26,30,10026,2,1,0.068352,0.3667,0.0585,0.2092,0.8808
26,31,10026,2,3,0.066777,0.3871,0.0605,0.3919,0.1192
26,32,10026,2,2,0.06971,0.375,0.059,0.298,0.5
26,33,10026,0,3,0.066382,0.3636,0.0575,0.3155,0.1192
26,34,10026,2,2,0.063408,0.3529,0.059,0.298,0.5
26,35,10026,2,3,0.064183,0.3429,0.0605,0.3919,0.1192
26,36,10026,2,2,0.064349,0.3333,0.059,0.298,0.5
26,37,10026,1,3,0.065408,0.3243,0.059,0.3527,0.1192
26,38,10026,0,2,0.06628,0.3158,0.0565,0.228,0.5
26,39,10026,2,2,0.064361,0.3333,0.059,0.298,0.5
26,40,10026,0,1,0.065243,0.35,0.0565,0.1519,0.8808
26,41,10026,2,2,0.064204,0.3415,0.059,0.298,0.5
26,42,10026,1,2,0.061861,0.3333,0.0575,0.2642,0.5
26,43,10026,1,2,0.059963,0.3256,0.0575,0.2642,0.5
26,44,10026,2,2,0.058368,0.3182,0.059,0.298,0.5
26,45,10026,2,1,0.054712,0.3111,0.0585,0.2092,0.8808
26,46,10026,0,3,0.055255,0.3043,0.0575,0.3155,0.1192
26,47,10026,0,2,0.055097,0.2979,0.0565,0.228,0.5
26,48,10026,1,2,0.051779,0.2917,0.0575,0.2642,0.5
26,49,10026,2,3,0.048485,0.2857,0.0605,0.3919,0.1192
26,50,10026,0,3,0.047114,0.28,0.0575,0.3155,0.1192
26,51,10026,0,2,0.046382,0.28,0.0565,0.228,0.5
26,52,10026,1,1,0.044398,0.28,0.0575,0.1788,0.8808
26,53,10026,2,2,0.040471,0.26,0.059,0.298,0.5
26,54,10026,0,3,0.037978,0.24,0.0575,0.3155,0.1192
26,55,10026,0,2,0.037445,0.24,0.0565,0.228,0.5
26,56,10026,2,1,0.039155,0.24,0.0585,0.2092,0.8808
26,57,10026,2,2,0.038649,0.24,0.059,0.298,0.5
26,58,10026,2,1,0.040809,0.24,0.0585,0.2092,0.8808
26,59,10026,0,3,0.041113,0.24,0.0575,0.3155,0.1192
26,60,10026,1,2,0.041731,0.24,0.0575,0.2642,0.5
26,61,10026,0,2,0.044778,0.24,0.0565,0.228,0.5
26,62,10026,2,3,0.043755,0.26,0.0605,0.3919,0.1192
26,63,10026,2,3,0.043777,0.26,0.0605,0.3919,0.1192
26,64,10026,1,3,0.043944,0.24,0.059,0.3527,0.1192
26,65,10026,1,2,0.044863,0.24,0.0575,0.2642,0.5
26,66,10026,1,2,0.046762,0.22,0.0575,0.2642,0.5
26,67,10026,1,1,0.047732,0.2,0.0575,0.1788,0.8808
26,68,10026,0,2,0.047168,0.2,0.0565,0.228,0.5
26,69,10026,2,1,0.046101,0.18,0.0585,0.2092,0.8808
26,70,10026,2,3,0.044041,0.16,0.0605,0.3919,0.1192
26,71,10026,2,1,0.042144,0.18,0.0585,0.2092,0.8808
26,72,10026,0,3,0.042513,0.18,0.0575,0.3155,0.1192
26,73,10026,0,3,0.03909,0.18,0.0575,0.3155,0.1192
26,74,10026,1,3,0.039573,0.18,0.059,0.3527,0.1192
26,75,10026,0,1,0.03841,0.18,0.0565,0.1519,0.8808
26,76,10026,1,3,0.040784,0.16,0.059,0.3527,0.1192
26,77,10026,2,3,0.038509,0.16,0.0605,0.3919,0.1192
26,78,10026,2,2,0.039661,0.16,0.059,0.298,0.5
26,79,10026,1,2,0.037134,0.16,0.0575,0.2642,0.5
26,80,10026,1,2,0.041056,0.16,0.0575,0.2642,0.5
26,81,10026,1,3,0.044875,0.14,0.059,0.3527,0.1192
26,82,10026,2,3,0.042675,0.14,0.0605,0.3919,0.1192
26,83,10026,1,3,0.045431,0.14,0.059,0.3527,0.1192
26,84,10026,1,2,0.044837,0.14,0.0575,0.2642,0.5
26,85,10026,2,3,0.041515,0.14,0.0605,0.3919,0.1192
26,86,10026,2,2,0.039084,0.14,0.059,0.298,0.5
26,87,10026,2,2,0.035929,0.14,0.059,0.298,0.5
26,88,10026,0,3,0.036484,0.14,0.0575,0.3155,0.1192
26,89,10026,2,2,0.035141,0.12,0.059,0.298,0.5
26,90,10026,0,2,0.035695,0.12,0.0565,0.228,0.5
26,91,10026,2,2,0.036237,0.12,0.059,0.298,0.5
26,92,10026,2,3,0.037008,0.14,0.0605,0.3919,0.1192
26,93,10026,1,2,0.036929,0.14,0.0575,0.2642,0.5
26,94,10026,2,3,0.0395,0.14,0.0605,0.3919,0.1192
26,95,10026,2,1,0.042198,0.14,0.0585,0.2092,0.8808
26,96,10026,2,1,0.045127,0.16,0.0585,0.2092,0.8808
26,97,10026,2,2,0.043254,0.18,0.059,0.298,0.5
26,98,10026,2,1,0.043777,0.18,0.0585,0.2092,0.8808
26,99,10026,0,3,0.041116,0.2,0.0575,0.3155,0.1192
27,0,10027,0,3,0.048098,0.5,0.0575,0.3155,0.1192
27,1,10027,1,1,0.047269,0.0,0.0575,0.1788,0.8808
27,2,10027,0,3,0.048731,0.0,0.0575,0.3155,0.1192
27,3,10027,0,3,0.047442,0.3333,0.0575,0.3155,0.1192
27,4,10027,2,2,0.048346,0.25,0.059,0.298,0.5
27,5,10027,1,2,0.050488,0.4,0.0575,0.2642,0.5
27,6,10027,0,2,0.051574,0.3333,0.0565,0.228,0.5
27,7,10027,2,2,0.052193,0.2857,0.059,0.298,0.5
27,8,10027,1,1,0.052854,0.25,0.0575,0.1788,0.8808
27,9,10027,0,3,0.052992,0.2222,0.0575,0.3155,0.1192
27,10,10027,2,3,0.052183,0.2,0.0605,0.3919,0.1192
27,11,10027,1,3,0.050824,0.1818,0.059,0.3527,0.1192
27,12,10027,0,1,0.055426,0.1667,0.0565,0.1519,0.8808
27,13,10027,2,1,0.057234,0.1538,0.0585,0.2092,0.8808
27,14,10027,0,3,0.05697,0.2143,0.0575,0.3155,0.1192
27,15,10027,0,2,0.054781,0.2667,0.0565,0.228,0.5
27,16,10027,1,3,0.054139,0.3125,0.059,0.3527,0.1192
27,17,10027,2,2,0.053041,0.3529,0.059,0.298,0.5
27,18,10027,0,3,0.054548,0.3333,0.0575,0.3155,0.1192
27,19,10027,1,3,0.055458,0.3158,0.059,0.3527,0.1192
27,20,10027,1,2,0.05738,0.3,0.0575,0.2642,0.5
27,21,10027,1,1,0.059341,0.2857,0.0575,0.1788,0.8808
27,22,10027,0,3,0.05674,0.2727,0.0575,0.3155,0.1192
27,23,10027,1,3,0.0566,0.2609,0.059,0.3527,0.1192
27,24,10027,2,3,0.05546,0.25,0.0605,0.3919,0.1192
27,25,10027,0,3,0.056192,0.24,0.0575,0.3155,0.1192
27,26,10027,2,2,0.051193,0.2308,0.059,0.298,0.5
27,27,10027,2,3,0.052773,0.2222,0.0605,0.3919,0.1192
27,28,10027,0,2,0.051641,0.25,0.0565,0.228,0.5
27,29,10027,2,3,0.049387,0.2414,0.0605,0.3919,0.1192
27,30,10027,1,3,0.048691,0.2667,0.059,0.3527,0.1192
27,31,10027,2,2,0.051746,0.2581,0.059,0.298,0.5
27,32,10027,0,2,0.052768,0.25,0.0565,0.228,0.5
27,33,10027,0,1,0.051231,0.2727,0.0565,0.1519,0.8808
27,34,10027,2,3,0.048586,0.2647,0.0605,0.3919,0.1192
27,35,10027,2,2,0.048656,0.2571,0.059,0.298,0.5
27,36,10027,0,3,0.043358,0.25,0.0575,0.3155,0.1192
27,37,10027,1,3,0.045921,0.2432,0.059,0.3527,0.1192
27,38,10027,2,1,0.044833,0.2368,0.0585,0.2092,0.8808
27,39,10027,1,2,0.046896,0.2308,0.0575,0.2642,0.5
27,40,10027,0,3,0.046658,0.225,0.0575,0.3155,0.1192
27,41,10027,1,2,0.046696,0.2195,0.0575,0.2642,0.5
27,42,10027,1,3,0.050336,0.2143,0.059,0.3527,0.1192
27,43,10027,2,2,0.049806,0.2093,0.059,0.298,0.5
27,44,10027,2,2,0.051629,0.2045,0.059,0.298,0.5
27,45,10027,1,3,0.052363,0.2222,0.059,0.3527,0.1192
27,46,10027,1,3,0.052184,0.2174,0.059,0.3527,0.1192
27,47,10027,0,2,0.053368,0.2128,0.0565,0.228,0.5
27,48,10027,0,2,0.05412,0.2083,0.0565,0.228,0.5
27,49,10027,2,3,0.053364,0.2041,0.0605,0.3919,0.1192
27,50,10027,1,3,0.052893,0.2,0.059,0.3527,0.1192
27,51,10027,0,2,0.054613,0.22,0.0565,0.228,0.5
27,52,10027,0,3,0.052821,0.22,0.0575,0.3155,0.1192
27,53,10027,1,2,0.054142,0.22,0.0575,0.2642,0.5
27,54,10027,0,2,0.052648,0.22,0.0565,0.228,0.5
27,55,10027,1,1,0.054858,0.2,0.0575,0.1788,0.8808
27,56,10027,1,2,0.053288,0.2,0.0575,0.2642,0.5
27,57,10027,2,3,0.053218,0.2,0.0605,0.3919,0.1192
27,58,10027,0,3,0.050385,0.2,0.0575,0.3155,0.1192
27,59,10027,2,1,0.048444,0.2,0.0585,0.2092,0.8808
27,60,10027,2,1,0.045652,0.22,0.0585,0.2092,0.8808
27,61,10027,1,3,0.046153,0.22,0.059,0.3527,0.1192
27,62,10027,1,3,0.045969,0.22,0.059,0.3527,0.1192
27,63,10027,0,2,0.047207,0.24,0.0565,0.228,0.5
27,64,10027,1,1,0.045364,0.22,0.0575,0.1788,0.8808
27,65,10027,2,2,0.042714,0.2,0.059,0.298,0.5
27,66,10027,0,2,0.044934,0.18,0.0565,0.228,0.5
27,67,10027,2,3,0.045447,0.16,0.0605,0.3919,0.1192
27,68,10027,1,1,0.047833,0.16,0.0575,0.1788,0.8808
27,69,10027,0,3,0.044639,0.16,0.0575,0.3155,0.1192
27,70,10027,2,3,0.044239,0.18,0.0605,0.3919,0.1192
27,71,10027,0,2,0.045083,0.2,0.0565,0.228,0.5
27,72,10027,0,3,0.049189,0.2,0.0575,0.3155,0.1192
27,73,10027,1,2,0.049009,0.22,0.0575,0.2642,0.5
27,74,10027,1,2,0.045107,0.22,0.0575,0.2642,0.5
27,75,10027,1,2,0.048341,0.22,0.0575,0.2642,0.5
27,76,10027,0,1,0.04616,0.22,0.0565,0.1519,0.8808
27,77,10027,1,2,0.047627,0.22,0.0575,0.2642,0.5
27,78,10027,1,3,0.047024,0.22,0.059,0.3527,0.1192
27,79,10027,2,1,0.046075,0.22,0.0585,0.2092,0.8808
27,80,10027,1,1,0.043275,0.2,0.0575,0.1788,0.8808
27,81,10027,2,3,0.045233,0.2,0.0605,0.3919,0.1192
27,82,10027,0,3,0.044406,0.2,0.0575,0.3155,0.1192
27,83,10027,2,1,0.044529,0.18,0.0585,0.2092,0.8808
27,84,10027,0,2,0.043648,0.18,0.0565,0.228,0.5
27,85,10027,2,2,0.045211,0.18,0.059,0.298,0.5
27,86,10027,2,1,0.045249,0.2,0.0585,0.2092,0.8808
27,87,10027,2,1,0.043813,0.2,0.0585,0.2092,0.8808
27,88,10027,0,1,0.042188,0.2,0.0565,0.1519,0.8808
27,89,10027,2,1,0.041327,0.2,0.0585,0.2092,0.8808
27,90,10027,2,1,0.043659,0.2,0.0585,0.2092,0.8808
27,91,10027,1,2,0.044583,0.2,0.0575,0.2642,0.5
27,92,10027,2,2,0.046618,0.2,0.059,0.298,0.5
27,93,10027,1,1,0.044632,0.22,0.0575,0.1788,0.8808
27,94,10027,0,3,0.045807,0.22,0.0575,0.3155,0.1192
27,95,10027,2,1,0.046685,0.2,0.0585,0.2092,0.8808
27,96,10027,1,1,0.044599,0.2,0.0575,0.1788,0.8808
27,97,10027,2,3,0.045857,0.2,0.0605,0.3919,0.1192
27,98,10027,1,2,0.043826,0.22,0.0575,0.2642,0.5
27,99,10027,1,1,0.044858,0.22,0.0575,0.1788,0.8808
28,0,10028,2,1,0.047473,0.5,0.0585,0.2092,0.8808
28,1,10028,2,2,0.047377,0.0,0.059,0.298,0.5
28,2,10028,0,2,0.048894,0.5,0.0565,0.228,0.5
28,3,10028,0,2,0.050475,0.3333,0.0565,0.228,0.5
28,4,10028,1,1,0.050551,0.25,0.0575,0.1788,0.8808
28,5,10028,1,3,0.052694,0.4,0.059,0.3527,0.1192
28,6,10028,2,3,0.055635,0.5,0.0605,0.3919,0.1192
28,7,10028,2,2,0.05483,0.4286,0.059,0.298,0.5
28,8,10028,0,2,0.05375,0.5,0.0565,0.228,0.5
28,9,10028,1,3,0.054331,0.4444,0.059,0.3527,0.1192
28,10,10028,0,1,0.058484,0.4,0.0565,0.1519,0.8808
28,11,10028,0,1,0.059963,0.3636,0.0565,0.1519,0.8808
28,12,10028,2,3,0.056591,0.3333,0.0605,0.3919,0.1192
28,13,10028,2,2,0.055664,0.3077,0.059,0.298,0.5
28,14,10028,0,1,0.054757,0.3571,0.0565,0.1519,0.8808
28,15,10028,2,2,0.054927,0.4,0.059,0.298,0.5
28,16,10028,0,2,0.054541,0.375,0.0565,0.228,0.5
28,17,10028,0,3,0.056765,0.3529,0.0575,0.3155,0.1192
28,18,10028,1,2,0.060595,0.3889,0.0575,0.2642,0.5
28,19,10028,0,2,0.057828,0.3684,0.0565,0.228,0.5
28,20,10028,1,2,0.052316,0.35,0.0575,0.2642,0.5
28,21,10028,0,2,0.054869,0.3333,0.0565,0.228,0.5
28,22,10028,1,3,0.053118,0.3182,0.059,0.3527,0.1192
28,23,10028,2,2,0.053974,0.3478,0.059,0.298,0.5
28,24,10028,1,1,0.05592,0.3333,0.0575,0.1788,0.8808
28,25,10028,1,3,0.054833,0.36,0.059,0.3527,0.1192
28,26,10028,1,2,0.052863,0.3462,0.0575,0.2642,0.5
28,27,10028,2,3,0.053935,0.3704,0.0605,0.3919,0.1192
28,28,10028,2,2,0.052395,0.3929,0.059,0.298,0.5
28,29,10028,2,1,0.051921,0.3793,0.0585,0.2092,0.8808
28,30,10028,0,1,0.049192,0.3667,0.0565,0.1519,0.8808
28,31,10028,0,3,0.050508,0.3548,0.0575,0.3155,0.1192
28,32,10028,1,2,0.048305,0.3438,0.0575,0.2642,0.5
28,33,10028,2,2,0.046289,0.3636,0.059,0.298,0.5
28,34,10028,0,2,0.045142,0.3529,0.0565,0.228,0.5
28,35,10028,0,3,0.042917,0.3429,0.0575,0.3155,0.1192
28,36,10028,0,3,0.041714,0.3333,0.0575,0.3155,0.1192
28,37,10028,1,2,0.040522,0.3243,0.0575,0.2642,0.5
28,38,10028,0,3,0.041786,0.3158,0.0575,0.3155,0.1192
28,39,10028,2,3,0.041726,0.3077,0.0605,0.3919,0.1192
28,40,10028,0,2,0.039274,0.3,0.0565,0.228,0.5
28,41,10028,2,3,0.037377,0.2927,0.0605,0.3919,0.1192
28,42,10028,1,3,0.038062,0.2857,0.059,0.3527,0.1192
28,43,10028,0,2,0.038406,0.2791,0.0565,0.228,0.5
28,44,10028,1,3,0.03856,0.2727,0.059,0.3527,0.1192
28,45,10028,2,1,0.038906,0.2667,0.0585,0.2092,0.8808
28,46,10028,1,1,0.039901,0.2609,0.0575,0.1788,0.8808
28,47,10028,1,1,0.041948,0.2553,0.0575,0.1788,0.8808
28,48,10028,2,3,0.041685,0.25,0.0605,0.3919,0.1192
28,49,10028,1,1,0.044361,0.2449,0.0575,0.1788,0.8808
28,50,10028,1,3,0.043934,0.24,0.059,0.3527,0.1192
28,51,10028,2,3,0.042913,0.24,0.0605,0.3919,0.1192
28,52,10028,2,2,0.047652,0.22,0.059,0.298,0.5
28,53,10028,1,3,0.050425,0.22,0.059,0.3527,0.1192
28,54,10028,0,2,0.048875,0.22,0.0565,0.228,0.5
28,55,10028,1,2,0.050291,0.22,0.0575,0.2642,0.5
28,56,10028,1,2,0.050128,0.22,0.0575,0.2642,0.5
28,57,10028,0,1,0.05156,0.24,0.0565,0.1519,0.8808
28,58,10028,0,2,0.053554,0.22,0.0565,0.228,0.5
28,59,10028,0,2,0.053414,0.22,0.0565,0.228,0.5
28,60,10028,2,1,0.054196,0.22,0.0585,0.2092,0.8808
28,61,10028,2,2,0.055269,0.22,0.059,0.298,0.5
28,62,10028,1,2,0.058643,0.24,0.0575,0.2642,0.5
28,63,10028,1,2,0.057501,0.24,0.0575,0.2642,0.5
28,64,10028,1,1,0.059138,0.24,0.0575,0.1788,0.8808
28,65,10028,1,2,0.061254,0.22,0.0575,0.2642,0.5
28,66,10028,2,2,0.060807,0.22,0.059,0.298,0.5
28,67,10028,1,1,0.059799,0.24,0.0575,0.1788,0.8808
28,68,10028,1,2,0.059738,0.22,0.0575,0.2642,0.5
28,69,10028,2,2,0.060278,0.22,0.059,0.298,0.5
28,70,10028,2,3,0.058942,0.22,0.0605,0.3919,0.1192
28,71,10028,0,2,0.059152,0.22,0.0565,0.228,0.5
28,72,10028,0,2,0.057871,0.22,0.0565,0.228,0.5
28,73,10028,0,1,0.057601,0.2,0.0565,0.1519,0.8808
28,74,10028,0,1,0.060268,0.2,0.0565,0.1519,0.8808
28,75,10028,0,1,0.056916,0.18,0.0565,0.1519,0.8808
28,76,10028,0,2,0.055441,0.18,0.0565,0.228,0.5
28,77,10028,1,3,0.054476,0.16,0.059,0.3527,0.1192
28,78,10028,2,1,0.055992,0.14,0.0585,0.2092,0.8808
28,79,10028,0,1,0.057308,0.14,0.0565,0.1519,0.8808
28,80,10028,0,3,0.056184,0.16,0.0575,0.3155,0.1192
28,81,10028,0,1,0.057974,0.16,0.0565,0.1519,0.8808
28,82,10028,1,2,0.05866,0.16,0.0575,0.2642,0.5
28,83,10028,1,3,0.0535,0.14,0.059,0.3527,0.1192
28,84,10028,2,3,0.053693,0.16,0.0605,0.3919,0.1192
28,85,10028,0,2,0.05212,0.16,0.0565,0.228,0.5
28,86,10028,1,3,0.053583,0.16,0.059,0.3527,0.1192
28,87,10028,2,2,0.05398,0.18,0.059,0.298,0.5
28,88,10028,0,3,0.055006,0.18,0.0575,0.3155,0.1192
